symbol,side,entry_ms,exit_ms,entry_price,initial_qty,initial_risk,signal_ms,entry_equity,requested_risk_pct,gross_pnl,fees,funding_pnl,net_pnl,r_multiple,bars,partial_taken,reason,fills,mfe_r,mae_r
XRPUSDT,SHORT,1610726400000,1610791500000,0.273863,65393.23443191487,1000.0,1610712000000,100000.0,1.0,-1009.4543936806124,18.41351455806781,20.752569104261955,-1007.1153391344183,-1.0071153391344183,5,False,STOP,"[{""time_ms"": 1610726400000, ""role"": ""ENTRY"", ""qty"": 65393.23443191487, ""price"": 0.273863, ""fee"": 8.954393680613752, ""gross_pnl"": 0.0}, {""time_ms"": 1610791500000, ""role"": ""STOP"", ""qty"": 65393.23443191487, ""price"": 0.28929967938204865, ""fee"": 9.459120877454058, ""gross_pnl"": -1009.4543936806124}]",0.8084565572817644,-1.0356326536982352
XRPUSDT,SHORT,1611633600000,1611814200000,0.26396795,221218.83558001718,1979.8576932173119,1611619200000,98992.88466086559,2.0,2304.6810506155907,57.242342004136404,83.07525791173082,2330.513966523185,1.1771118573355892,13,True,STOP,"[{""time_ms"": 1611633600000, ""role"": ""ENTRY"", ""qty"": 221218.83558001718, ""price"": 0.26396795, ""fee"": 29.197341264722102, ""gross_pnl"": 0.0}, {""time_ms"": 1611758100000, ""role"": ""TP2R"", ""qty"": 110609.41779000859, ""price"": 0.24619144424924672, ""fee"": 13.61554615664527, ""gross_pnl"": 1966.2489514315612}, {""time_ms"": 1611814200000, ""role"": ""STOP"", ""qty"": 110609.41779000859, ""price"": 0.26090824580892885, ""fee"": 14.429454582769035, ""gross_pnl"": 338.4320991840297}]",2.231113207304218,-0.8192445189223146
ETHUSDT,LONG,1612281600000,1612670400000,1429.1142,27.346979588585477,2026.4679725477754,1612267200000,101323.39862738877,2.0,5422.678799016126,41.79329625666573,-846.3218779010064,4534.563624858453,2.2376685377155883,27,False,BB_MID,"[{""time_ms"": 1612281600000, ""role"": ""ENTRY"", ""qty"": 27.346979588585477, ""price"": 1429.1142, ""fee"": 19.540978428578832, ""gross_pnl"": 0.0}, {""time_ms"": 1612670400000, ""role"": ""BB_MID"", ""qty"": 27.346979588585477, ""price"": 1627.4058900000002, ""fee"": 22.25231782808689, ""gross_pnl"": 5422.678799016126}]",4.562298603896017,-0.06523703829423509
BTCUSDT,LONG,1612368000000,1612713600000,36909.545549999995,1.2891990673983562,2116.4125104906702,1612353600000,105820.6255245335,2.0,1337.2366293541747,48.25237001583423,-461.6748512900267,827.3094080483138,0.390901775503354,24,False,BB_MID,"[{""time_ms"": 1612368000000, ""role"": ""ENTRY"", ""qty"": 1.2891990673983562, ""price"": 36909.545549999995, ""fee"": 23.79187585057857, ""gross_pnl"": 0.0}, {""time_ms"": 1612713600000, ""role"": ""BB_MID"", ""qty"": 1.2891990673983562, ""price"": 37946.807105, ""fee"": 24.46049416525566, ""gross_pnl"": 1337.2366293541747}]",2.487044526136787,-0.4121133700491546
ETHUSDT,LONG,1613664000000,1613860800000,1911.97551,27.116433996918957,2133.7054332059106,1613649600000,106685.27166029553,2.0,-2158.5615593496223,50.76667694096565,-510.99622520664855,-2720.3244614972364,-1.2749297157714623,14,False,STOP,"[{""time_ms"": 1613664000000, ""role"": ""ENTRY"", ""qty"": 27.116433996918957, ""price"": 1911.97551, ""fee"": 25.922978860320228, ""gross_pnl"": 0.0}, {""time_ms"": 1613860800000, ""role"": ""STOP"", ""qty"": 27.116433996918957, ""price"": 1832.3720651076928, ""fee"": 24.84369808064542, ""gross_pnl"": -2158.5615593496223}]",1.7286824355635453,-1.5247221793279904
BTCUSDT,LONG,1615291200000,1615795200000,54327.149999999994,1.0271449279226756,2079.298943975966,1615276800000,103964.9471987983,2.0,3570.6575651819494,57.587185353585355,-781.8860569215717,2731.184322906792,1.3135121002294712,35,False,BB_MID,"[{""time_ms"": 1615291200000, ""role"": ""ENTRY"", ""qty"": 1.0271449279226756, ""price"": 54327.149999999994, ""fee"": 27.90092828549719, ""gross_pnl"": 0.0}, {""time_ms"": 1615795200000, ""role"": ""BB_MID"", ""qty"": 1.0271449279226756, ""price"": 57803.44382, ""fee"": 29.686257068088167, ""gross_pnl"": 3570.6575651819494}]",3.765582499091519,-0.6254605929835562
BCHUSDT,SHORT,1616328000000,1616419500000,520.71951,76.73941580008375,1066.528614169507,1616313600000,106652.86141695069,1.0,-1087.0417339731412,40.50323186009244,61.80715174577971,-1065.737814087454,-0.999258528958767,7,False,STOP,"[{""time_ms"": 1616328000000, ""role"": ""ENTRY"", ""qty"": 76.73941580008375, ""price"": 520.71951, ""fee"": 19.979855496552933, ""gross_pnl"": 0.0}, {""time_ms"": 1616419500000, ""role"": ""STOP"", ""qty"": 76.73941580008375, ""price"": 534.8848736874827, ""fee"": 20.523376363539505, ""gross_pnl"": -1087.0417339731412}]",0.5101080725644612,-1.3138881753439373
ETHUSDT,SHORT,1616457600000,1616517000000,1680.8191700000002,26.67037375968476,1077.3170776453212,1616443200000,107731.70776453211,1.0000000000000002,-1100.2697739273092,45.378210373306786,23.963375392750677,-1121.6846089078651,-1.0411833546345681,5,False,STOP,"[{""time_ms"": 1616457600000, ""role"": ""ENTRY"", ""qty"": 26.67037375968476, ""price"": 1680.8191700000002, ""fee"": 22.414037743171566, ""gross_pnl"": 0.0}, {""time_ms"": 1616517000000, ""role"": ""STOP"", ""qty"": 26.67037375968476, ""price"": 1722.0735515036629, ""fee"": 22.964172630135216, ""gross_pnl"": -1100.2697739273092}]",0.6990970756812227,-1.0323578315679727
LTCUSDT,SHORT,1616328000000,1616551800000,194.45272500000002,222.46684649531545,1066.961315217051,1616313600000,106696.1315217051,0.9999999999999999,1434.9479662926383,42.54181054002447,122.71352852877894,1515.1196842813927,1.420032444168956,16,True,STOP,"[{""time_ms"": 1616328000000, ""role"": ""ENTRY"", ""qty"": 222.46684649531545, ""price"": 194.45272500000002, ""fee"": 21.629642261585396, ""gross_pnl"": 0.0}, {""time_ms"": 1616450400000, ""role"": ""TP2R"", ""qty"": 111.23342324765773, ""price"": 184.95306254340906, ""fee"": 10.286481143420765, ""gross_pnl"": 1056.6799747438656}, {""time_ms"": 1616551800000, ""role"": ""STOP"", ""qty"": 111.23342324765773, ""price"": 191.05205656326072, ""fee"": 10.625687135018312, ""gross_pnl"": 378.26799154877256}]",2.7486650332475815,-0.9960860707257236
LINKUSDT,SHORT,1616457600000,1616587800000,27.269358500000003,1297.7383328860883,1076.868684764206,1616443200000,107686.86847642058,1.0000000000000002,-782.4430479291786,35.779713362627675,72.37456892087448,-745.8481923709319,-0.6926083030580881,10,False,STOP,"[{""time_ms"": 1616457600000, ""role"": ""ENTRY"", ""qty"": 1297.7383328860883, ""price"": 27.269358500000003, ""fee"": 17.694245919331543, ""gross_pnl"": 0.0}, {""time_ms"": 1616587800000, ""role"": ""STOP"", ""qty"": 1297.7383328860883, ""price"": 27.87228670833078, ""fee"": 18.08546744329613, ""gross_pnl"": -782.4430479291786}]",1.1561263857372837,-0.8334996642244846
BNBUSDT,SHORT,1616644800000,1616719800000,240.84351800000002,252.63691824976786,2130.7023651635955,1616630400000,106535.11825817978,2.0,2101.344734262204,59.795291800821396,-12.333319215969599,2029.216123245413,0.9523695831114402,6,True,STOP,"[{""time_ms"": 1616644800000, ""role"": ""ENTRY"", ""qty"": 252.63691824976786, ""price"": 240.84351800000002, ""fee"": 30.42298208397625, ""gross_pnl"": 0.0}, {""time_ms"": 1616675100000, ""role"": ""TP2R"", ""qty"": 126.31845912488393, ""price"": 224.08780201068708, ""fee"": 14.15321292933603, ""gross_pnl"": 2116.55622530419}, {""time_ms"": 1616719800000, ""role"": ""STOP"", ""qty"": 126.31845912488393, ""price"": 240.963939759, ""fee"": 15.219096787509118, ""gross_pnl"": -15.211491041985777}]",2.127321905842408,-0.98240780735849
BCHUSDT,SHORT,1616630400000,1616758500000,474.12282000000005,121.62993713648278,2105.5596118124045,1616616000000,105277.98059062022,2.0,-1086.0532259567995,58.21055540455035,39.675454801729124,-1104.5883265596208,-0.5246055824602484,9,False,STOP,"[{""time_ms"": 1616630400000, ""role"": ""ENTRY"", ""qty"": 121.62993713648278, ""price"": 474.12282000000005, ""fee"": 28.833764395785973, ""gross_pnl"": 0.0}, {""time_ms"": 1616758500000, ""role"": ""STOP"", ""qty"": 121.62993713648278, ""price"": 483.05198046431997, ""fee"": 29.37679100876437, ""gross_pnl"": -1086.0532259567995}]",1.3316711774335055,-0.6277544519925007
ETHUSDT,LONG,1618401600000,1618409400000,2395.9873949999997,26.6869328543048,2145.996377999657,1618387200000,107299.81889998286,1.9999999999999998,-2176.894157175721,62.8531076515378,0.0,-2239.7472648272587,-1.0436864142869569,1,False,STOP,"[{""time_ms"": 1618401600000, ""role"": ""ENTRY"", ""qty"": 26.6869328543048, ""price"": 2395.9873949999997, ""fee"": 31.97077736506283, ""gross_pnl"": 0.0}, {""time_ms"": 1618409400000, ""role"": ""STOP"", ""qty"": 26.6869328543048, ""price"": 2314.415857009467, ""fee"": 30.88233028647497, ""gross_pnl"": -2176.894157175721}]",0.044925214251292686,-1.3055900697861353
BTCUSDT,LONG,1618358400000,1618423500000,63676.872525,1.2993284315857134,2124.05216774612,1618344000000,106202.60838730601,2.0,-2164.358727115341,81.65499154263398,-176.7763596140494,-2422.7900782720244,-1.140645279368492,5,False,STOP,"[{""time_ms"": 1618358400000, ""role"": ""ENTRY"", ""qty"": 1.2993284315857134, ""price"": 63676.872525, ""fee"": 41.36858545309583, ""gross_pnl"": 0.0}, {""time_ms"": 1618423500000, ""role"": ""STOP"", ""qty"": 1.2993284315857134, ""price"": 62011.12068389395, ""fee"": 40.286406089538154, ""gross_pnl"": -2164.358727115341}]",0.8008887450114274,-1.2450016614756139
